state,timestamp,leading_candidate_name,trailing_candidate_name,leading_candidate_votes,trailing_candidate_votes,vote_differential,votes_remaining,new_votes,leading_candidate_partition,trailing_candidate_partition,precincts_reporting,precincts_total,hurdle,hurdle_change,hurdle_mov_avg
Alaska (EV: 3),2020-11-24 13:26:23.111000,Trump,Biden,189457,153551,35906,9210,0,0,0,423,441,2.4492942453854507,0.0,0.48826023669388013
Alaska (EV: 3),2020-11-19 13:22:30.927000,Trump,Biden,189457,153551,35906,9210,7323,0.5272429332240884,0.4727570667759115,407,441,2.4492942453854507,0.8754721925214817,0.48826023669388013
Alaska (EV: 3),2020-11-18 17:25:33.757000,Trump,Biden,185769,150262,35507,16533,0,0,0,389,441,1.573822052863969,0.0,0.5295940170940171
Alaska (EV: 3),2020-11-16 17:12:12.460000,Trump,Biden,185769,150262,35507,16533,9950,0.4403015075376885,0.5596984924623115,441,441,1.573822052863969,0.38101912268234317,0.5295940170940171
Alaska (EV: 3),2020-11-15 18:50:50.207000,Trump,Biden,181661,144966,36695,26483,4734,0.5688635403464302,0.4311364596535699,441,441,1.1928029301816259,0.11550530388826008,0.5754432540058785
Alaska (EV: 3),2020-11-14 02:45:23.181000,Trump,Biden,179080,143037,36043,31217,9595,0.5458572173006775,0.45414278269932257,441,441,1.0772976262933658,0.14650521229748226,0.5896752150996855
Alaska (EV: 3),2020-11-13 14:17:31.486000,Trump,Biden,173233,138070,35163,40812,13161,0.4028189347314034,0.5971810652685966,441,441,0.9307924139958835,0.08134917385729568,0.6235223662969328
Alaska (EV: 3),2020-11-13 02:33:50.011000,Trump,Biden,168954,131233,37721,53973,25245,0.3627649039413745,0.6372350960586255,441,441,0.8494432401385879,0.06762597638540047,0.5864054848188051
Alaska (EV: 3),2020-11-12 16:45:22.414000,Trump,Biden,160193,115543,44650,79218,25805,0.4633016857198218,0.5366983142801782,441,441,0.7818172637531874,0.060227707179865364,0.5334665120075611
Alaska (EV: 3),2020-11-11 13:19:23.895000,Trump,Biden,148624,102080,46544,105023,20749,0.4705287001783218,0.5294712998216782,441,441,0.721589556573322,0.031694349372991315,0.5575250310656592
Alaska (EV: 3),2020-11-11 02:47:42.281000,Trump,Biden,139264,91497,47767,125772,49264,0.4306694543683014,0.5693305456316986,441,441,0.6898952072003307,0.033933005139040406,0.5693406950308542
Alaska (EV: 3),2020-11-09 19:14:34.730000,Trump,Biden,118844,64246,54598,175036,18939,0.584904166006653,0.41509583399334704,441,441,0.6559622020612903,0.02351729936764424,0.3345585092742969
Alaska (EV: 3),2020-11-04 18:40:57.265000,Trump,Biden,108231,56849,51382,193975,39556,0.7040272019415512,0.2959727980584488,360,441,0.6324449026936461,0.056992393176708234,0.29598543836586105
Alaska (EV: 3),2020-11-04 13:28:22.084000,Trump,Biden,80999,45758,35241,233531,0,0,0,201,441,0.5754525095169378,0.5754525095169378,
Arizona (EV: 11),2020-11-23 19:17:16.859000,Biden,Trump,1672143,1661686,10457,0,0,0,0,1489,1489,0,0,0.5369073191992777
Arizona (EV: 11),2020-11-19 16:36:33.988000,Biden,Trump,1672143,1661686,10457,0,0,0,0,1487,1489,0,-1.9674431658714566,0.5369073191992777
Arizona (EV: 11),2020-11-16 18:53:53.155000,Biden,Trump,1672143,1661686,10457,3563,98,0.9081632653061225,0.09183673469387756,1487,1489,1.9674431658714566,0.05020743792827176,0.5369073191992777
Arizona (EV: 11),2020-11-15 01:32:29.652000,Biden,Trump,1672054,1661677,10377,3661,425,0.6964705882352942,0.3035294117647059,1487,1489,1.9172357279431849,0.1678475732686866,0.5382693688911095
Arizona (EV: 11),2020-11-14 23:57:27.695000,Biden,Trump,1671760,1661550,10210,4086,350,0.7771428571428571,0.22285714285714286,1487,1489,1.7493881546744983,0.12044315918306459,0.5414266725742135
Arizona (EV: 11),2020-11-14 16:39:04.498000,Biden,Trump,1671491,1661475,10016,4436,0,0,0,1487,1489,1.6289449954914337,0.0,0.544994879672299
Arizona (EV: 11),2020-11-14 01:02:25.341000,Biden,Trump,1671491,1661475,10016,4436,3102,0.337846550612508,0.662153449387492,1486,1489,1.6289449954914337,0.39784921411706375,0.544994879672299
Arizona (EV: 11),2020-11-14 00:45:04.696000,Biden,Trump,1670481,1659459,11022,7538,424,0.5424528301886793,0.45754716981132076,1485,1489,1.23109578137437,0.041193746709712764,0.527059676250302
Arizona (EV: 11),2020-11-13 21:43:44.929000,Biden,Trump,1670260,1659274,10986,7962,2,0.0,1.0,1485,1489,1.1899020346646572,4.769011417993241e-05,0.5279613313754283
Arizona (EV: 11),2020-11-13 18:16:31.620000,Biden,Trump,1670260,1659272,10988,7964,3681,0.4394186362401521,0.5605813637598479,1485,1489,1.1898543445504772,0.19891402681754466,0.5279324481429358
Arizona (EV: 11),2020-11-13 04:13:29.688000,Biden,Trump,1668684,1657250,11434,11645,4057,0.549297510475721,0.45070248952427905,1485,1489,0.9909403177329326,0.13958380263931391,0.5313156053184045
Arizona (EV: 11),2020-11-13 03:18:29.398000,Biden,Trump,1666495,1655461,11034,15702,0,0,0,1485,1489,0.8513565150936186,-0.04669543295832945,0.5421475577896094
Arizona (EV: 11),2020-11-13 02:47:50.891000,Biden,Trump,1666495,1655461,11034,13860,0,0,0,1485,1489,0.8980519480519481,0.044057722835393776,0.5421475577896094
Arizona (EV: 11),2020-11-13 00:43:26.131000,Biden,Trump,1666495,1655461,11034,15585,1122,0.34135472370766484,0.6586452762923352,1485,1489,0.8539942252165543,0.01311914291572236,0.5421475577896094
Arizona (EV: 11),2020-11-12 21:41:43.571000,Biden,Trump,1666122,1654732,11390,16707,5589,0.48693862945070676,0.5130613705492932,1485,1489,0.840875082300832,0.08217396999369164,0.5455569502108075
Arizona (EV: 11),2020-11-12 21:26:43.977000,Biden,Trump,1663460,1651924,11536,22296,1,0.0,1.0,1484,1489,0.7587011123071403,-1.0822033802426745e-05,0.55
Arizona (EV: 11),2020-11-12 17:36:42.542000,Biden,Trump,1663460,1651923,11537,22297,0,0,0,1484,1489,0.7587119343409428,0.00037076366603572275,0.5499859106421616
Arizona (EV: 11),2020-11-12 17:29:23.553000,Biden,Trump,1663460,1651923,11537,22329,127,0.11417322834645671,0.8858267716535433,1484,1489,0.758341170674907,-0.0007209953386305701,0.5499859106421616
Arizona (EV: 11),2020-11-12 03:20:22.382000,Biden,Trump,1663447,1651812,11635,22456,13143,0.4546146237540897,0.5453853762459103,1484,1489,0.7590621660135376,0.07888856563150437,0.548660882685779
Arizona (EV: 11),2020-11-11 23:15:16.621000,Biden,Trump,1657621,1644793,12828,35599,4966,0.5015102698348772,0.4984897301651228,1484,1489,0.6801736003820332,0.022241885849801024,0.5705338405036726
Arizona (EV: 11),2020-11-11 03:16:43.081000,Biden,Trump,1655192,1642379,12813,40565,0,0,0,1482,1489,0.6579317145322322,0.0,0.6025826755919672
Arizona (EV: 11),2020-11-11 02:03:02.956000,Biden,Trump,1655192,1642379,12813,40565,5291,0.42732942732942736,0.5726705726705726,1481,1489,0.6579317145322322,0.0098376810360703,0.6025826755919672
Arizona (EV: 11),2020-11-11 01:53:22.423000,Biden,Trump,1652979,1639397,13582,45856,342,0.6052631578947368,0.39473684210526316,1481,1489,0.6480940334961619,0.00187558248096642,0.6071377176572169
Arizona (EV: 11),2020-11-11 00:58:21.613000,Biden,Trump,1652778,1639268,13510,46198,384,0.16927083333333337,0.8307291666666666,1481,1489,0.6462184510151955,-0.0015210191664197792,0.6092491933842978
Arizona (EV: 11),2020-11-11 00:51:21.673000,Biden,Trump,1652716,1638952,13764,46582,1228,0.3143322475570033,0.6856677524429967,1481,1489,0.6477394701816153,-0.0009741880488804977,0.6067491695817043
Arizona (EV: 11),2020-11-11 00:29:20.933000,Biden,Trump,1652350,1638130,14220,47810,64,0.5546875,0.4453125,1481,1489,0.6487136582304958,0.00027191532202774926,0.6037937238876521
Arizona (EV: 11),2020-11-10 23:20:02.003000,Biden,Trump,1652315,1638102,14213,47874,914,0.36050328227571116,0.6394967177242888,1481,1489,0.648441742908468,0.00016757712999793117,0.604118923213249
Arizona (EV: 11),2020-11-10 21:42:43.157000,Biden,Trump,1651994,1637526,14468,48788,5480,0.4758211678832117,0.5241788321167883,1481,1489,0.6482741657784701,0.012531186490491897,0.603118222110458
Arizona (EV: 11),2020-11-10 20:19:00.618000,Biden,Trump,1648643,1633910,14733,54268,15,0.06666666666666665,0.9333333333333333,1479,1489,0.6357429792879782,-8.223302526910725e-05,0.5633505267778753
Arizona (EV: 11),2020-11-10 02:25:46.739000,Biden,Trump,1648642,1633896,14746,54283,0,0,0,1479,1489,0.6358252123132473,0.023609822078254017,0.5631981994345785
Arizona (EV: 11),2020-11-10 02:12:24.363000,Biden,Trump,1648642,1633896,14746,65704,6397,0.48905737064248866,0.5109426293575113,1479,1489,0.6122153902349933,0.013108853704188128,0.5631981994345785
Arizona (EV: 11),2020-11-10 00:46:23.696000,Biden,Trump,1645586,1630700,14886,75101,600,0.3883333333333333,0.6116666666666667,1479,1489,0.5991065365308051,-9.955057504551501e-05,0.5743441203888667
Arizona (EV: 11),2020-11-09 23:56:39.475000,Biden,Trump,1645359,1630339,15020,75701,591,0.1514382402707276,0.8485617597292724,1479,1489,0.5992060871058507,-0.001931646863635006,0.554474348709737
Arizona (EV: 11),2020-11-09 22:30:16.601000,Biden,Trump,1645277,1629845,15432,76292,3437,0.3111725341867908,0.6888274658132092,1479,1489,0.6011377339694857,-0.003780175448668377,0.5490073079697645
Arizona (EV: 11),2020-11-09 21:15:22.385000,Biden,Trump,1644260,1627530,16730,79729,787,0.2452350698856417,0.7547649301143583,1476,1489,0.604917909418154,-0.001464672925727939,0.5320481772094675
Arizona (EV: 11),2020-11-09 18:39:32.083000,Biden,Trump,1644074,1626943,17131,80516,424,0.5860849056603774,0.41391509433962265,1475,1489,0.606382582343882,0.001008230972495805,0.5262408057782785
Arizona (EV: 11),2020-11-09 18:30:08.886000,Biden,Trump,1643832,1626774,17058,80940,145,0.7827586206896552,0.21724137931034482,1475,1489,0.6053743513713862,0.0006940775846192571,0.5560105214632427
Arizona (EV: 11),2020-11-09 18:16:49.347000,Biden,Trump,1643720,1626744,16976,81085,124,0.46370967741935487,0.5362903225806451,1475,1489,0.6046802737867669,0.00010442628217999239,0.5573342045083306
Arizona (EV: 11),2020-11-09 00:56:24.977000,Biden,Trump,1643664,1626679,16985,81209,327,0.5504587155963303,0.44954128440366975,1475,1489,0.6045758475045869,0.0006217658719338548,0.5574191433566433
Arizona (EV: 11),2020-11-08 23:39:14.514000,Biden,Trump,1643488,1626536,16952,81536,13486,0.3488803203321964,0.6511196796678036,1475,1489,0.6039540816326531,-0.006693978816506019,0.5583914445577575
Arizona (EV: 11),2020-11-08 23:32:31.181000,Biden,Trump,1638997,1617969,21028,95022,3253,0.6423301567783584,0.3576698432216416,1475,1489,0.6106480604491591,0.00837382997345315,0.5544345777736451
Arizona (EV: 11),2020-11-08 23:26:06.891000,Biden,Trump,1636934,1616832,20102,98275,0,0,0,1471,1489,0.6022742304757059,0.01166345743085584,0.5648725397395307
Arizona (EV: 11),2020-11-08 23:13:23.574000,Biden,Trump,1636934,1616832,20102,110925,6862,0.5549402506557854,0.4450597493442145,1471,1489,0.5906107730448501,0.008479468231925025,0.5648725397395307
Arizona (EV: 11),2020-11-08 19:32:33.789000,Biden,Trump,1633181,1613833,19348,117787,3038,0.6308426596445029,0.369157340355497,1471,1489,0.5821313048129251,0.005354975410897356,0.5799823568330515
Arizona (EV: 11),2020-11-08 17:39:24.168000,Biden,Trump,1631286,1612733,18553,120825,244,0.3831967213114754,0.6168032786885246,1467,1489,0.5767763294020277,-8.066949942520107e-05,0.5924397555183556
Arizona (EV: 11),2020-11-08 02:22:55.630000,Biden,Trump,1631195,1612585,18610,121069,2279,0.4774023694602896,0.5225976305397104,1467,1489,0.5768569989014529,0.0010025059222396049,0.5923332681400352
Arizona (EV: 11),2020-11-08 01:03:56.554000,Biden,Trump,1630127,1611414,18713,123348,7119,0.32616940581542353,0.6738305941845765,1464,1489,0.5758544929792133,-0.005346117136754702,0.5955865795991894
Arizona (EV: 11),2020-11-07 21:28:08.371000,Biden,Trump,1627902,1606714,21188,130467,1022,0.8297455968688845,0.17025440313111545,1464,1489,0.581200610115968,0.003194084855299817,0.5822390491709001
Arizona (EV: 11),2020-11-07 20:14:16.957000,Biden,Trump,1627060,1606546,20514,131489,303,0.40264026402640263,0.5973597359735974,1463,1489,0.5780065252606682,-4.4494528089855656e-05,0.5925816752640629
Arizona (EV: 11),2020-11-07 16:33:11.028000,Biden,Trump,1626943,1606370,20573,131792,40407,0.4074541539832207,0.5925458460167793,1463,1489,0.5780510197887581,-0.003401253453246822,0.5925458460167793
Arizona (EV: 11),2020-11-07 15:55:38.107000,Biden,Trump,1607430,1579378,28052,172199,1750,0.5254285714285714,0.4745714285714286,1463,1489,0.5814522732420049,0.0010752661882132974,0.5497050147492626
Arizona (EV: 11),2020-11-07 15:42:46.893000,Biden,Trump,1606526,1578563,27963,173949,6995,0.3643316654753396,0.6356683345246604,1463,1489,0.5803770070537916,-0.0021374725642118175,0.5512327815719412
Arizona (EV: 11),2020-11-07 02:25:37.424000,Biden,Trump,1604067,1574206,29861,180944,0,0,0,1462,1489,0.5825144796180034,-0.0038169340187808043,0.5437999874047484
Arizona (EV: 11),2020-11-07 02:10:53.447000,Biden,Trump,1604067,1574206,29861,172944,79395,0.45620001259525156,0.5437999874047484,1462,1489,0.5863314136367842,0.013381929014906535,0.5437999874047484
Arizona (EV: 11),2020-11-07 01:28:04.915000,Biden,Trump,1572634,1535818,36816,252339,612,0.4844771241830066,0.5155228758169934,1462,1489,0.5729494846218777,0.00013894028720418117,0.6073509913354507
Arizona (EV: 11),2020-11-07 00:46:31.741000,Biden,Trump,1572346,1535511,36835,252951,2976,0.22782258064516125,0.7721774193548387,1461,1489,0.5728105443346735,-0.002318301000128975,0.6091329080109369
Arizona (EV: 11),2020-11-06 23:44:00.769000,Biden,Trump,1571723,1533268,38455,255927,2172,0.3584254143646409,0.6415745856353591,1460,1489,0.5751288453348025,-0.0005591658547023926,0.5467191201721402
Arizona (EV: 11),2020-11-06 23:30:02.400000,Biden,Trump,1570981,1531911,39070,258099,0,0,0,1458,1489,0.5756880111895049,-0.016064803393251115,0.5444204527747479
Arizona (EV: 11),2020-11-06 23:15:10.821000,Biden,Trump,1570981,1531911,39070,212909,13931,0.4881559112770081,0.5118440887229919,1458,1489,0.591752814582756,0.004907461029590721,0.5444204527747479
Arizona (EV: 11),2020-11-06 22:20:06.041000,Biden,Trump,1565200,1525800,39400,226840,1031,0.32104752667313285,0.6789524733268671,1451,1489,0.5868453535531652,-0.0004167377177731746,0.5504050582888758
Arizona (EV: 11),2020-11-06 20:28:14.123000,Biden,Trump,1564883,1525114,39769,227871,6666,0.41111611161116113,0.5888838883888389,1451,1489,0.5872620912709384,-4.6094644290284315e-05,0.5486352224774318
Arizona (EV: 11),2020-11-06 19:49:34.364000,Biden,Trump,1562200,1521246,40954,234537,1086,0.33977900552486184,0.6602209944751382,1446,1489,0.5873081859152287,-0.00033605934096447854,0.5446949485473043
Arizona (EV: 11),2020-11-06 19:28:38.813000,Biden,Trump,1561841,1520539,41302,235623,3957,0.18701036138488758,0.8129896386151124,1446,1489,0.5876442452561932,-0.0037218954901128143,0.5428260740034558
Arizona (EV: 11),2020-11-06 17:05:59.769000,Biden,Trump,1561147,1517368,43779,239580,0,0,0,1446,1489,0.591366140746306,-0.001961763612790768,0.5259042342698852
Arizona (EV: 11),2020-11-06 16:33:39.665000,Biden,Trump,1561147,1517368,43779,234544,63175,0.4740957657301148,0.5259042342698852,1446,1489,0.5933279043590968,0.017200358522716286,0.5259042342698852
Arizona (EV: 11),2020-11-06 05:29:09.318000,Biden,Trump,1532062,1485010,47052,309034,5713,0.5336950813933135,0.4663049186066865,1423,1489,0.5761275458363805,0.0019933999986123663,0.5594900677557872
Arizona (EV: 11),2020-11-06 05:05:06.029000,Biden,Trump,1529109,1482442,46667,314747,1180,0.673728813559322,0.326271186440678,1417,1489,0.5741341458377681,0.0009257780819257322,0.5664496561821842
Arizona (EV: 11),2020-11-06 02:07:55.159000,Biden,Trump,1528319,1482062,46257,315927,75314,0.4297872905435909,0.5702127094564091,1415,1489,0.5732083677558424,0.0005766650457480482,0.5702127094564091
Arizona (EV: 11),2020-11-06 01:44:07.375000,Biden,Trump,1496619,1439786,56833,391241,0,0,0,1386,1489,0.5726317027100943,-0.002929625971647476,0.5175684743488074
Arizona (EV: 11),2020-11-06 01:33:55.993000,Biden,Trump,1496619,1439786,56833,376072,1957,0.2416964741951967,0.7583035258048033,1386,1489,0.5755613286817418,-0.0009460292193715913,0.5175684743488074
Arizona (EV: 11),2020-11-06 01:15:19.823000,Biden,Trump,1496142,1438298,57844,378029,2485,0.7609657947686117,0.23903420523138832,1383,1489,0.5765073579011134,0.002203915715017768,0.5022868078757015
Arizona (EV: 11),2020-11-06 01:04:29.192000,Biden,Trump,1494263,1437716,56547,380514,28344,0.47461543889359303,0.525384561106407,1380,1489,0.5743034421860956,0.003391291757340431,0.5350090289508942
Arizona (EV: 11),2020-11-06 00:55:18.438000,Biden,Trump,1481218,1423232,57986,408858,5990,0.41928213689482474,0.5807178631051753,1366,1489,0.5709121504287552,-0.00014158491527438422,0.6608196615005512
Arizona (EV: 11),2020-11-06 00:46:52.571000,Biden,Trump,1478720,1419767,58953,414848,5169,0.2749081060166376,0.7250918939833624,1362,1489,0.5710537353440296,-0.0018956928933988593,0.61136015684374
Arizona (EV: 11),2020-11-06 00:35:53.742000,Biden,Trump,1477396,1416116,61280,420017,7456,0.2385327253218884,0.7614672746781116,1361,1489,0.5729494282374284,-0.0032881353045963735,0.604494172058583
Arizona (EV: 11),2020-11-05 23:07:42.238000,Biden,Trump,1475680,1410501,65179,427473,12227,0.3884845015130449,0.6115154984869551,1359,1489,0.5762375635420248,-0.000980994565775939,0.5895146227259934
Arizona (EV: 11),2020-11-05 22:27:06.099000,Biden,Trump,1471024,1403118,67906,439700,0,0,0,1352,1489,0.5772185581078008,0.0017171126997509445,0.5854350232790912
Arizona (EV: 11),2020-11-05 20:55:45.764000,Biden,Trump,1471024,1403118,67906,449700,1185,0.4059071729957806,0.5940928270042194,1352,1489,0.5755014454080498,-4.8861211154660467e-05,0.5854350232790912
Arizona (EV: 11),2020-11-05 19:53:24.061000,Biden,Trump,1470560,1402431,68129,450885,184,0.20108695652173914,0.7989130434782609,1352,1489,0.5755503066192045,-9.111409469964027e-05,0.585276585230256
Arizona (EV: 11),2020-11-05 19:49:33.652000,Biden,Trump,1470525,1402286,68239,451069,632,0.23417721518987344,0.7658227848101266,1351,1489,0.5756414207139041,-0.00026609332746396763,0.5846678023850085
Arizona (EV: 11),2020-11-05 19:21:26.906000,Biden,Trump,1470382,1401807,68575,451701,1936,0.5477789256198347,0.4522210743801653,1350,1489,0.5759075140413681,0.0005278602653312481,0.5828771622509306
Arizona (EV: 11),2020-11-05 07:45:16.653000,Biden,Trump,1469341,1400951,68390,453637,0,0,0,1349,1489,0.5753796537760368,0.0,0.5869488081029645
Arizona (EV: 11),2020-11-05 07:43:01.704000,Biden,Trump,1469341,1400951,68390,453637,62002,0.4130431276410438,0.5869568723589562,1325,1489,0.5753796537760368,-0.001392079936890278,0.5869488081029645
Arizona (EV: 11),2020-11-05 02:53:07.128000,Biden,Trump,1444213,1365040,79173,515639,0,0,0,1325,1489,0.5767717337129271,0.0009557153729831125,0.5903067370957279
Arizona (EV: 11),2020-11-05 02:19:13.643000,Biden,Trump,1444213,1365040,79173,522139,0,0,0,1325,1489,0.575816018339944,-0.0046216222453377975,0.5903067370957279
Arizona (EV: 11),2020-11-05 02:03:34.937000,Biden,Trump,1444213,1365040,79173,492139,75537,0.4096866436315978,0.5903133563684022,1325,1489,0.5804376405852818,-0.0013140980825498971,0.5903067370957279
Arizona (EV: 11),2020-11-05 00:44:49.776000,Biden,Trump,1413891,1321074,92817,567676,5614,0.4822764517278233,0.5177235482721767,1296,1489,0.5817517386678317,0.0006270024959117437,0.6416652318103894
Arizona (EV: 11),2020-11-04 23:49:45.306000,Biden,Trump,1411235,1318219,93016,573290,0,0,0,1294,1489,0.58112473617192,0.03635182095530931,0.6471066307193373
Arizona (EV: 11),2020-11-04 23:41:34.119000,Biden,Trump,1411235,1318219,93016,1038753,0,0,0,1294,1489,0.5447729152166106,-0.04393726982198598,0.6471066307193373
Arizona (EV: 11),2020-11-04 23:16:40.259000,Biden,Trump,1411235,1318219,93016,524269,0,0,0,1294,1489,0.5887101850385966,-0.03064515038202653,0.6471066307193373
Arizona (EV: 11),2020-11-04 20:28:27.938000,Biden,Trump,1411235,1318219,93016,389660,785,0.18025477707006365,0.8197452229299363,1294,1489,0.6193553354206232,-0.00040288916926789486,0.6471066307193373
Arizona (EV: 11),2020-11-04 19:44:32.496000,Biden,Trump,1411086,1317568,93518,390445,66,0.5,0.5,1294,1489,0.619758224589891,2.0240256543235802e-05,0.6460371127535776
Arizona (EV: 11),2020-11-04 18:56:14.325000,Biden,Trump,1411086,1317568,93518,390511,210,0.5214285714285714,0.4785714285714286,1294,1489,0.6197379843333478,7.587249395346607e-05,0.646112937992668
Arizona (EV: 11),2020-11-04 15:28:06.719000,Biden,Trump,1410977,1317468,93509,390721,0,0,0,1294,1489,0.6196621118393943,0.0017770809148864863,0.6463941246926811
Arizona (EV: 11),2020-11-04 14:47:51.946000,Biden,Trump,1410977,1317468,93509,396611,126904,0.3536058753073189,0.6463941246926811,1294,1489,0.6178850309245079,-0.006910820197236545,0.6463941246926811
Arizona (EV: 11),2020-11-04 13:28:22.084000,Biden,Trump,1367211,1236546,130665,523515,0,0,0,1243,1489,0.6247958511217444,0.6247958511217444,
Georgia (EV: 16),2020-11-20 22:11:31.395000,Biden,Trump,2474507,2461837,12670,-3074,-2,-0.25,1.25,2655,2655,0,0,0.3664546635143685
Georgia (EV: 16),2020-11-20 22:03:52.720000,Biden,Trump,2474506,2461839,12667,-5972,-952,0.7762605042016807,0.22373949579831934,2655,2655,0,0,0.37051635790303505
Georgia (EV: 16),2020-11-20 21:53:12.353000,Biden,Trump,2475227,2462034,13193,-6924,-2474,0.38904607922392886,0.6109539207760711,2655,2655,0,0,0.35661497855493235
Georgia (EV: 16),2020-11-20 21:47:11.796000,Biden,Trump,2476053,2463409,12644,-9398,-313,0.47603833865814693,0.5239616613418531,2655,2655,0,0,0.36229368614094837
Georgia (EV: 16),2020-11-20 21:39:11.383000,Biden,Trump,2476157,2463528,12629,-9711,-25,-0.1399999999999999,1.14,2655,2655,0,0,0.3658691015729139
Georgia (EV: 16),2020-11-20 21:32:52.132000,Biden,Trump,2476135,2463538,12597,-9736,-208,0.17548076923076927,0.8245192307692307,2655,2655,0,0,0.3607910968963154
Georgia (EV: 16),2020-11-20 21:24:52.217000,Biden,Trump,2476116,2463654,12462,-9944,-76,-0.16447368421052633,1.1644736842105263,2655,2655,0,0,0.36344621513944225
Georgia (EV: 16),2020-11-20 21:16:31.840000,Biden,Trump,2476044,2463683,12361,-10020,1033,0.6732817037754114,0.3267182962245886,2655,2655,0,0,0.3664968534611927
Georgia (EV: 16),2020-11-20 14:26:40.950000,Biden,Trump,2475296,2463293,12003,-8987,596,0.26426174496644295,0.735738255033557,2655,2655,0,0,0.36738793926818825
Georgia (EV: 16),2020-11-20 02:04:28.678000,Biden,Trump,2475141,2462857,12284,-8391,0,0,0,2655,2655,0,0,0.3705665222275718
Georgia (EV: 16),2020-11-20 01:54:47.257000,Biden,Trump,2475141,2462857,12284,-8441,19,-11.447368421052632,12.447368421052632,2648,2655,0,0,0.3705665222275718
Georgia (EV: 16),2020-11-20 01:47:25.722000,Biden,Trump,2475362,2462624,12738,-8422,1268,0.42231861198738174,0.5776813880126183,2645,2655,0,0,0.3632130010277492
Georgia (EV: 16),2020-11-20 01:40:45.681000,Biden,Trump,2474908,2461973,12935,-7154,3920,0.42053571428571423,0.5794642857142858,2645,2655,0,0,0.35368686533483773
Georgia (EV: 16),2020-11-19 18:53:21.973000,Biden,Trump,2473383,2459825,13558,-3234,-31,0.5967741935483871,0.4032258064516129,2644,2655,0,0,0.3237752835262481
Georgia (EV: 16),2020-11-19 18:46:22.374000,Biden,Trump,2473401,2459837,13564,-3265,-283,0.5759717314487632,0.42402826855123676,2644,2655,0,0,0.3229976442873969
Georgia (EV: 16),2020-11-19 17:14:21.602000,Biden,Trump,2473562,2459955,13607,-3548,2748,0.41830422125181954,0.5816957787481805,2644,2655,0,0,0.32383260812428816
Georgia (EV: 16),2020-11-18 17:55:32.824000,Biden,Trump,2472434,2458378,14056,-800,291,0.5481099656357389,0.4518900343642612,2644,2655,0,0,0.30134942054294334
Georgia (EV: 16),2020-11-17 19:36:03.113000,Biden,Trump,2472278,2458250,14028,-509,283,0.1872791519434629,0.8127208480565371,2644,2655,0,0,0.2999294962184335
Georgia (EV: 16),2020-11-16 18:53:53.155000,Biden,Trump,2472230,2458025,14205,-226,63,0.7619047619047619,0.23809523809523808,2644,2655,0,0,0.2952362472106336
Georgia (EV: 16),2020-11-13 20:44:17.204000,Biden,Trump,2472182,2458010,14172,-163,36,0.7777777777777778,0.2222222222222222,2644,2655,0,0,0.29535290686369825
Georgia (EV: 16),2020-11-13 18:22:52.222000,Biden,Trump,2472154,2458002,14152,-127,2,1.0,0.0,2644,2655,0,0,0.2954383232755824
Georgia (EV: 16),2020-11-13 17:29:31.071000,Biden,Trump,2472152,2458002,14150,-252,7,0.5714285714285714,0.42857142857142855,2644,2655,0,0,0.2954574951330305
Georgia (EV: 16),2020-11-13 01:27:47.117000,Biden,Trump,2472148,2457999,14149,-344,127,0.6850393700787402,0.31496062992125984,2644,2655,0,0,0.29542725473014636
Georgia (EV: 16),2020-11-13 00:43:26.131000,Biden,Trump,2472061,2457959,14102,-217,115,0.6956521739130435,0.30434782608695654,2644,2655,0,0,0.29534641204458056
Georgia (EV: 16),2020-11-12 19:00:43.773000,Biden,Trump,2471982,2457925,14057,-102,2,0.5,0.5,2644,2655,0,0,0.29531255111052956
Georgia (EV: 16),2020-11-11 22:32:53.916000,Biden,Trump,2471981,2457924,14057,-100,99,0.31818181818181823,0.6818181818181818,2644,2655,0,0,0.2952991592790081
Georgia (EV: 16),2020-11-11 19:12:33.366000,Biden,Trump,2471952,2457859,14093,-123,112,0.4151785714285714,0.5848214285714286,2644,2655,0,0,0.2940269117164424
Georgia (EV: 16),2020-11-11 15:25:02.955000,Biden,Trump,2471906,2457794,14112,-85,1,1.0,0.0,2644,2655,0,0,0.29293761117333156
Georgia (EV: 16),2020-11-11 13:46:23.418000,Biden,Trump,2471905,2457794,14111,-84,10,1.0,0.0,2644,2655,0,0,0.2929472609282867
Georgia (EV: 16),2020-11-11 12:35:03.243000,Biden,Trump,2471895,2457794,14101,-74,74,0.17567567567567566,0.8243243243243243,2644,2655,0,0,0.2930437934556958
Georgia (EV: 16),2020-11-11 03:16:43.081000,Biden,Trump,2471882,2457733,14149,-2628,0,0,0,2644,2655,0,0,0.29174511941333864
Georgia (EV: 16),2020-11-11 00:29:20.933000,Biden,Trump,2471882,2457733,14149,-2628,2482,0.797743755036261,0.20225624496373892,2643,2655,0,0,0.29174511941333864
Georgia (EV: 16),2020-11-10 23:41:41.454000,Biden,Trump,2469920,2457249,12671,-146,128,0.5546875,0.4453125,2643,2655,0,0,0.3058090362786557
Georgia (EV: 16),2020-11-10 23:34:41.979000,Biden,Trump,2469850,2457193,12657,-18,11,0.7727272727272727,0.22727272727272727,2643,2655,0,0,0.3052389617852696
Georgia (EV: 16),2020-11-10 21:21:41.133000,Biden,Trump,2469842,2457191,12651,-623,10,0.30000000000000004,0.7,2643,2655,0,0,0.3052823198773633
